date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:28:55	140832/140832	U-----	200	untouched ('')	image/jpeg	etag:%2222620-54a4cc708c019%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/03/slf036071.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/03/slf036071.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/kommunstyrelsens-ledamoter/)
14:28:56	135705/135705	U-----	200	untouched ('')	image/jpeg	etag:%2221219-54a4cc7353451%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/03/slf036133.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/03/slf036133.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/kommunstyrelsens-ledamoter/)
14:29:11	67183/67183	U-----	200	untouched ('')	image/jpeg	etag:%221066f-54a5e063e8a1e%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/03/slf036143-michael-rosenberg-e1489142575708.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/03/slf036143-michael-rosenberg-e1489142575708.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/kommunstyrelsens-ledamoter/)
14:29:11	35825/35825	U-----	200	untouched ('')	image/png	etag:%228bf1-546d6c903107d%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/sa_styrs_hbg.png	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/sa_styrs_hbg.png	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/sa-styrs-helsingborg/)
14:29:11	81178/81178	U-----	200	untouched ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:19:12%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/sa-styrs-helsingborg/mal-och-resultatstyrning-i-namnder-och-verksamheter/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/sa-styrs-helsingborg/mal-och-resultatstyrning-i-namnder-och-verksamheter/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/sa-styrs-helsingborg/)
14:29:11	94512/94512	U-----	200	untouched ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:19:13%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/sa-styrs-helsingborg/stadens-mal/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/sa-styrs-helsingborg/stadens-mal/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/sa-styrs-helsingborg/)
14:29:19	84595/84595	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:29:15%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/ekonomi/koncernens-ekonomi/ekonomiska-engagemang-inom-kommunkoncernen/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/ekonomi/koncernens-ekonomi/ekonomiska-engagemang-inom-kommunkoncernen/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/ekonomi/koncernens-ekonomi/)
14:29:20	80576/80576	U-----	200	untouched ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:12:30%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/ekonomi/vad-anvands-skattepengarna-till/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/ekonomi/vad-anvands-skattepengarna-till/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/ekonomi/)
14:29:20	100280/100280	U-----	200	untouched ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:15:38%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/ekonomi/bolagens-ekonomi/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/ekonomi/bolagens-ekonomi/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/ekonomi/)
14:29:21	92931/92931	---M--	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:29:15%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/ekonomi/stadens-ekonomi/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/ekonomi/stadens-ekonomi/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/ekonomi/)
