date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:58:56	71862/71862	---M--	200	added ('OK')	image/jpeg	etag:%22118b6-548b8ae2bf26b%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/11/sff_sff034765.jpg	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/11/sff_sff034765.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/barn-och-utbildningsnamnden/)
09:58:57	106141/106141	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:58:56%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/barn-och-utbildningsnamnden/uppfoljning-av-namndens-mal/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/barn-och-utbildningsnamnden/uppfoljning-av-namndens-mal/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/barn-och-utbildningsnamnden/)
09:58:57	96945/96945	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:58:56%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/barn-och-utbildningsnamnden/arets-verksamhet/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/barn-och-utbildningsnamnden/arets-verksamhet/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/barn-och-utbildningsnamnden/)
09:58:58	115866/115866	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:58:56%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/barn-och-utbildningsnamnden/nyckeltal/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/barn-och-utbildningsnamnden/nyckeltal/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/barn-och-utbildningsnamnden/)
09:58:58	91956/91956	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:58:58%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/barn-och-utbildningsnamnden/framtid/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/barn-och-utbildningsnamnden/framtid/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/barn-och-utbildningsnamnden/)
09:58:59	102034/102034	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:58:59%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/vard-och-omsorgsnamnden/uppfoljning-av-namndens-mal/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/vard-och-omsorgsnamnden/uppfoljning-av-namndens-mal/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/vard-och-omsorgsnamnden/)
09:58:59	95244/95244	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:58:59%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/vard-och-omsorgsnamnden/arets-verksamhet/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/vard-och-omsorgsnamnden/arets-verksamhet/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/vard-och-omsorgsnamnden/)
09:59:01	109680/109680	---M--	200	added ('OK')	image/jpeg	etag:%221ac70-548b8ae3638a1%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/11/vof_2734-2.jpg	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/11/vof_2734-2.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/vard-och-omsorgsnamnden/)
09:59:02	96616/96616	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:58:59%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/vard-och-omsorgsnamnden/1464-2/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/vard-och-omsorgsnamnden/1464-2/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/vard-och-omsorgsnamnden/)
09:59:02	89996/89996	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:01%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/vard-och-omsorgsnamnden/framtid/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/vard-och-omsorgsnamnden/framtid/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/vard-och-omsorgsnamnden/)
09:59:04	89894/89894	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:03%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/stadsbyggnadsnamnden/arets-verksamhet/extern-verksamhet/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/stadsbyggnadsnamnden/arets-verksamhet/extern-verksamhet/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/stadsbyggnadsnamnden/arets-verksamhet/)
09:59:04	167013/167013	---M--	200	added ('OK')	image/jpeg	etag:%2228c65-548b8ae21c640%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/11/sbf_img_1329.jpg	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/11/sbf_img_1329.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/stadsbyggnadsnamnden/)
09:59:05	103144/103144	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:04%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/arbetsmarknadsnamnden/uppfoljning-av-namndens-mal/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/arbetsmarknadsnamnden/uppfoljning-av-namndens-mal/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/arbetsmarknadsnamnden/)
09:59:05	96975/96975	---M--	200	added ('OK')	image/jpeg	etag:%2217acf-548b8ade866bd%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/11/amf_verksamhet-1.jpg	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/11/amf_verksamhet-1.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/arbetsmarknadsnamnden/)
09:59:05	95248/95248	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:04%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/arbetsmarknadsnamnden/arets-verksamhet/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/arbetsmarknadsnamnden/arets-verksamhet/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/arbetsmarknadsnamnden/)
09:59:06	90032/90032	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:05%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/arbetsmarknadsnamnden/framtid/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/arbetsmarknadsnamnden/framtid/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/arbetsmarknadsnamnden/)
09:59:07	101463/101463	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:06%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/socialnamnden/uppfoljning-av-namndens-mal/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/socialnamnden/uppfoljning-av-namndens-mal/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/socialnamnden/)
09:59:07	103702/103702	---M--	200	added ('OK')	image/jpeg	etag:%2219516-54a9e6740f1b7%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/boendehandlaggare.jpg	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/boendehandlaggare.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/socialnamnden/)
09:59:07	91273/91273	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:07%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/socialnamnden/arets-verksamhet/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/socialnamnden/arets-verksamhet/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/socialnamnden/)
09:59:08	88391/88391	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:07%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/socialnamnden/framtid/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/socialnamnden/framtid/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/socialnamnden/)
09:59:09	91376/91376	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:08%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/socialnamnden/nyckeltal/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/socialnamnden/nyckeltal/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/socialnamnden/)
09:59:12	121568/121568	---M--	200	added ('OK')	image/jpeg	etag:%221dae0-548b89a98c0a7%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/idrott_ros-friskare-generation-5-foto-mats-roslund.jpg	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/idrott_ros-friskare-generation-5-foto-mats-roslund.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/)
09:59:12	103445/103445	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:11%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/uppfoljning-av-namndens-mal/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/uppfoljning-av-namndens-mal/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/)
09:59:12	90170/90170	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:11%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/arets-verksamhet/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/arets-verksamhet/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/)
09:59:14	88606/88606	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:14%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/framtid/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/framtid/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/)
09:59:15	89173/89173	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:15%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kulturnamnden/arets-verksamhet/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kulturnamnden/arets-verksamhet/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kulturnamnden/)
09:59:15	92663/92663	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:15%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kulturnamnden/nyckeltal/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kulturnamnden/nyckeltal/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kulturnamnden/)
09:59:16	162033/162033	---M--	200	added ('OK')	image/jpeg	etag:%22278f1-54a6035034515%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/kf_historien01_annabank.jpg	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/kf_historien01_annabank.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kulturnamnden/)
09:59:18	88008/88008	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:16%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kulturnamnden/framtid/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kulturnamnden/framtid/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kulturnamnden/)
09:59:19	97546/97546	---M--	200	added ('OK')	image/jpeg	etag:%2217d0a-54a15430d18eb%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/11/fastighets_img_9930.jpg	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/11/fastighets_img_9930.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/fastighetsnamnden/)
09:59:19	89257/89257	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:16%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/fastighetsnamnden/arets-verksamhet/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/fastighetsnamnden/arets-verksamhet/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/fastighetsnamnden/)
09:59:20	101431/101431	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:16%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/fastighetsnamnden/uppfoljning-av-namndens-mal/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/fastighetsnamnden/uppfoljning-av-namndens-mal/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/fastighetsnamnden/)
09:59:20	89441/89441	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:19%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/fastighetsnamnden/nyckeltal/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/fastighetsnamnden/nyckeltal/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/fastighetsnamnden/)
09:59:21	87410/87410	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:19%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/fastighetsnamnden/framtid/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/fastighetsnamnden/framtid/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/fastighetsnamnden/)
09:59:22	89046/89046	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:22%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/miljonamnden/arets-verksamhet/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/miljonamnden/arets-verksamhet/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/miljonamnden/)
09:59:22	132427/132427	---M--	200	added ('OK')	image/jpeg	etag:%222054b-548b89aa43258%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/miljo_slf038472.jpg	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/miljo_slf038472.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/miljonamnden/)
09:59:23	88598/88598	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:23%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/overformyndarnamnden/arets-verksamhet/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/overformyndarnamnden/arets-verksamhet/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/overformyndarnamnden/)
09:59:23	87715/87715	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:23%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/miljonamnden/framtid/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/miljonamnden/framtid/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/miljonamnden/)
09:59:24	98332/98332	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:23%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/overformyndarnamnden/uppfoljning-av-namndens-mal/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/overformyndarnamnden/uppfoljning-av-namndens-mal/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/overformyndarnamnden/)
09:59:25	92277/92277	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:23%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/overformyndarnamnden/nyckeltal/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/overformyndarnamnden/nyckeltal/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/overformyndarnamnden/)
09:59:25	101607/101607	---M--	200	added ('OK')	image/jpeg	etag:%2218ce7-54ac3ee7e0c16%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/martina-och-ann-mari2.jpg	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/martina-och-ann-mari2.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/overformyndarnamnden/)
09:59:25	88150/88150	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:24%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/overformyndarnamnden/framtid/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/overformyndarnamnden/framtid/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/overformyndarnamnden/)
09:59:27	106070/106070	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:25%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kommunstyrelsen/uppfoljning-av-namndens-mal/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kommunstyrelsen/uppfoljning-av-namndens-mal/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kommunstyrelsen/)
09:59:27	87176/87176	---M--	200	added ('OK')	image/jpeg	etag:%2215488-54a5fdf1eac38%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/slf022414.jpg	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/slf022414.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kommunstyrelsen/)
09:59:27	88388/88388	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:25%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kommunstyrelsen/arets-verksamhet/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kommunstyrelsen/arets-verksamhet/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kommunstyrelsen/)
09:59:28	92378/92378	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:26%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kommunstyrelsen/nyckeltal/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kommunstyrelsen/nyckeltal/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kommunstyrelsen/)
09:59:28	87384/87384	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:28%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kommunstyrelsen/framtid/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kommunstyrelsen/framtid/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/kommunstyrelsen/)
09:59:30	91941/91941	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2008:59:29%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/bolag/helsingborgs-hamn-ab/uppfoljning-av-mal-i-agardirektivet/	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/bolag/helsingborgs-hamn-ab/uppfoljning-av-mal-i-agardirektivet/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/bolag/helsingborgs-hamn-ab/)
09:59:30	86578/86578	---M--	200	added ('OK')	image/jpeg	etag:%2215232-548b8adf4dcd8%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/11/hamn_4960.jpg	C:/Mina%20webbsidor/arsred2016ny/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/11/hamn_4960.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/bolag/helsingborgs-hamn-ab/)
